Plot.id,Hexagon,Plot,Species,Live_status,DBH,Crown_class,Distance,Age.ca,Height,modelled.height2,Cruise_tree_class
H14P5,14,5,Bl: subalpine fir,Standing (Live),11.1,4 (75-100% healthy),NA,NA,NA,18.45168757,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),7.7,3 (50-75% healthy),NA,NA,NA,17.60674813,8: Younger immature
H14P5,14,5,Sx: spruce hybrid,Standing (Live),64.6,4 (75-100% healthy),NA,NA,NA,35.63443772,2: Older immature - Suspect
H14P5,14,5,Bl: subalpine fir,Standing (Live),22.9,4 (75-100% healthy),NA,NA,NA,21.61316717,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),12.5,4 (75-100% healthy),NA,NA,NA,18.80818525,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),8.7,3 (50-75% healthy),NA,NA,NA,17.85219493,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),16.7,4 (75-100% healthy),NA,NA,NA,19.90771333,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),7.5,1 (0-25% healthy),NA,NA,NA,17.55796525,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),32.1,2 (25-50% healthy),NA,NA,NA,24.32476597,2: Older immature - Suspect
H14P5,14,5,Bl: subalpine fir,Standing (Live),15.1,3 (50-75% healthy),NA,NA,NA,19.48353317,8: Younger immature
H14P5,14,5,Fd: douglas-fir,Standing (Live),39.2,4 (75-100% healthy),NA,NA,NA,26.56520008,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),15.6,4 (75-100% healthy),NA,NA,NA,19.61538712,8: Younger immature
H14P5,14,5,Fd: douglas-fir,Standing (Live),13.7,3 (50-75% healthy),NA,NA,NA,19.11773893,8: Younger immature
H14P5,14,5,Sx: spruce hybrid,Standing (Live),17.5,4 (75-100% healthy),NA,NA,NA,20.12225525,8: Younger immature
H14P5,14,5,Sx: spruce hybrid,Standing (Live),7.6,4 (75-100% healthy),NA,NA,NA,17.58234392,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Snag (Dead) (45-90%) ,23.5,1 (0-25% healthy),NA,NA,NA,21.78342125,9: Younger immature - Dead potential
H14P5,14,5,Ep: paper birch,Standing (Live),34.9,4 (75-100% healthy),NA,NA,NA,25.19294237,5: Mature
H14P5,14,5,Sx: spruce hybrid,Standing (Live),14.4,4 (75-100% healthy),NA,NA,NA,19.30001032,8: Younger immature
H14P5,14,5,Sx: spruce hybrid,Standing (Live),10.4,1 (0-25% healthy),NA,NA,NA,18.27531592,9: Younger immature - Dead potential
H14P5,14,5,Sx: spruce hybrid,Standing (Live),8.4,4 (75-100% healthy),NA,NA,NA,17.77829272,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),12.6,2 (25-50% healthy),NA,NA,NA,18.83384092,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),20.7,4 (75-100% healthy),NA,NA,NA,20.99676853,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),7.8,3 (50-75% healthy),NA,NA,NA,17.63117788,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),9.7,4 (75-100% healthy),NA,NA,NA,18.10019573,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),21.4,4 (75-100% healthy),NA,NA,NA,21.19155452,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),10.9,3 (50-75% healthy),NA,NA,NA,18.40116797,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Snag (Dead) (45-90%) ,11.6,1 (0-25% healthy),NA,NA,NA,18.57843352,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),9.1,3 (50-75% healthy),NA,NA,NA,17.95108877,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),19.1,1 (0-25% healthy),NA,NA,NA,20.55624277,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),13.5,4 (75-100% healthy),NA,NA,NA,19.06589125,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),12.1,2 (25-50% healthy),NA,NA,NA,18.70581797,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Snag (Dead) (45-90%) ,22.7,1 (0-25% healthy),NA,NA,NA,21.55662013,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),12.6,3 (50-75% healthy),NA,NA,NA,18.83384092,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),12.9,4 (75-100% healthy),NA,NA,NA,18.91096117,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),8.9,4 (75-100% healthy),NA,NA,NA,17.90159077,8: Younger immature
H14P5,14,5,Sx: spruce hybrid,Standing (Live),50.2,4 (75-100% healthy),NA,NA,NA,30.29054588,2: Older immature - Suspect
H14P5,14,5,Bl: subalpine fir,Standing (Live),17.9,4 (75-100% healthy),NA,NA,NA,20.23013917,2: Older immature - Suspect
H14P5,14,5,Bl: subalpine fir,Standing (Live),16.7,4 (75-100% healthy),NA,NA,NA,19.90771333,8: Younger immature
H14P5,14,5,Sx: spruce hybrid,Standing (Live),64.7,4 (75-100% healthy),NA,NA,NA,35.67339973,2: Older immature - Suspect
H14P5,14,5,Bl: subalpine fir,Standing (Live),10.4,4 (75-100% healthy),NA,NA,NA,18.27531592,8: Younger immature
H14P5,14,5,Fd: douglas-fir,Standing (Live),8.1,3 (50-75% healthy),NA,NA,NA,17.70462037,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),13.5,4 (75-100% healthy),NA,NA,NA,19.06589125,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),21.2,4 (75-100% healthy),NA,NA,NA,21.13577368,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),11.7,4 (75-100% healthy),NA,NA,NA,18.60385933,8: Younger immature
H14P5,14,5,Bl: subalpine fir,Standing (Live),16.4,4 (75-100% healthy),NA,NA,NA,19.82768152,8: Younger immature
H16P4,16,4,Bl: subalpine fir,Standing (Live),21.8,4 (75-100% healthy),NA,NA,NA,21.30342268,2: Older immature - Suspect
H16P4,16,4,Fd: douglas-fir,Standing (Live),36.5,4 (75-100% healthy),2.81,68,23.3,25.69803325,8: Younger immature
H16P4,16,4,Bl: subalpine fir,Standing (Live),18.3,4 (75-100% healthy),NA,NA,NA,20.33843173,8: Younger immature
H16P4,16,4,Sx: spruce hybrid,Standing (Live),29.9,4 (75-100% healthy),12.08,53,24,23.65667437,8: Younger immature
H16P4,16,4,Sx: spruce hybrid,Standing (Live),27.4,4 (75-100% healthy),NA,NA,NA,22.91248412,8: Younger immature
H16P4,16,4,Sx: spruce hybrid,Standing (Live),31.1,4 (75-100% healthy),13.36,54,21.2,24.01955557,8: Younger immature
H16P4,16,4,Bl: subalpine fir,Standing (Live),17.4,4 (75-100% healthy),NA,NA,NA,20.09534812,8: Younger immature
H16P4,16,4,Fd: douglas-fir,Standing (Live),38.4,4 (75-100% healthy),9.37,58,25.1,26.30632072,8: Younger immature
H16P4,16,4,Bl: subalpine fir,Standing (Live),31.2,4 (75-100% healthy),NA,NA,NA,24.04996168,2: Older immature - Suspect
H16P4,16,4,Fd: douglas-fir,Standing (Live),11.4,4 (75-100% healthy),NA,NA,NA,18.52765852,8: Younger immature
H16P4,16,4,Bl: subalpine fir,Snag (Dead) (45-90%) ,18,1 (0-25% healthy),NA,NA,NA,20.257174,9: Younger immature - Dead potential
H16P4,16,4,Sx: spruce hybrid,Standing (Live),8.5,2 (25-50% healthy),NA,NA,NA,17.80290125,8: Younger immature
H16P4,16,4,Sx: spruce hybrid,Standing (Live),8.9,4 (75-100% healthy),NA,NA,NA,17.90159077,8: Younger immature
H16P4,16,4,Sx: spruce hybrid,Snag (Dead) (45-90%) ,10.5,1 (0-25% healthy),NA,NA,NA,18.30043525,9: Younger immature - Dead potential
H16P4,16,4,Sx: spruce hybrid,Standing (Live),15,4 (75-100% healthy),NA,NA,NA,19.457239,8: Younger immature
H16P4,16,4,Bl: subalpine fir,Standing (Live),28.7,4 (75-100% healthy),NA,NA,NA,23.29747093,2: Older immature - Suspect
H16P4,16,4,Sx: spruce hybrid,Standing (Live),8.3,4 (75-100% healthy),NA,NA,NA,17.75370973,8: Younger immature
H16P4,16,4,Sx: spruce hybrid,Standing (Live),21.5,4 (75-100% healthy),NA,NA,NA,21.21948325,8: Younger immature
H16P4,16,4,Ep: paper birch,Standing (Live),12.7,4 (75-100% healthy),NA,NA,NA,18.85952213,1: Older Immature
H16P4,16,4,Bl: subalpine fir,Standing (Live),12.2,4 (75-100% healthy),NA,NA,NA,18.73137148,8: Younger immature
H16P4,16,4,Sx: spruce hybrid,Standing (Live),25.4,4 (75-100% healthy),NA,NA,NA,22.32862492,8: Younger immature
H16P4,16,4,Other,Down (Dead) (0-45%),36.3,1 (0-25% healthy),NA,NA,NA,25.63453933,4: Dead useless
H16P4,16,4,Bl: subalpine fir,Snag (Dead) (45-90%) ,11,1 (0-25% healthy),NA,NA,NA,18.426415,9: Younger immature - Dead potential
H16P4,16,4,Sx: spruce hybrid,Standing (Live),24.2,4 (75-100% healthy),NA,NA,NA,21.98321308,8: Younger immature
H16P4,16,4,Sx: spruce hybrid,Standing (Live),15.1,3 (50-75% healthy),NA,NA,NA,19.48353317,8: Younger immature
H16P4,16,4,Bl: subalpine fir,Snag (Dead) (45-90%) ,7.6,1 (0-25% healthy),NA,NA,NA,17.58234392,9: Younger immature - Dead potential
H16P4,16,4,Other,Down (Dead) (0-45%),37.6,1 (0-25% healthy),NA,NA,NA,26.04907592,4: Dead useless
H16P4,16,4,Sx: spruce hybrid,Standing (Live),17.5,4 (75-100% healthy),NA,NA,NA,20.12225525,8: Younger immature
H16P4,16,4,Bl: subalpine fir,Snag (Dead) (45-90%) ,42.9,1 (0-25% healthy),NA,NA,NA,27.78377917,3: Older Immature. Dead Potential
H16P4,16,4,Sx: spruce hybrid,Standing (Live),24,4 (75-100% healthy),NA,NA,NA,21.926002,8: Younger immature
H16P4,16,4,Sx: spruce hybrid,Down (Dead) (0-45%),43.8,1 (0-25% healthy),NA,NA,NA,28.08547708,4: Dead useless
H16P4,16,4,Bl: subalpine fir,Snag (Dead) (45-90%) ,36.1,1 (0-25% healthy),NA,NA,NA,25.57114757,3: Older Immature. Dead Potential
H16P4,16,4,Bl: subalpine fir,Down (Dead) (0-45%),22.3,1 (0-25% healthy),NA,NA,NA,21.44383253,9: Younger immature - Dead potential
H16P4,16,4,Bl: subalpine fir,Down (Dead) (0-45%),20.8,1 (0-25% healthy),NA,NA,NA,21.02451848,4: Dead useless
H16P4,16,4,Bl: subalpine fir,Standing (Live),16.4,4 (75-100% healthy),NA,NA,NA,19.82768152,8: Younger immature
H16P4,16,4,Bl: subalpine fir,Standing (Live),34,3 (50-75% healthy),NA,NA,NA,24.911702,2: Older immature - Suspect
H16P4,16,4,Fd: douglas-fir,Standing (Live),17,4 (75-100% healthy),NA,NA,NA,19.987975,8: Younger immature
H16P4,16,4,Other,Down (Dead) (0-45%),22.8,1 (0-25% healthy),NA,NA,NA,21.58488088,4: Dead useless
H16P4,16,4,Bl: subalpine fir,Snag (Dead) (45-90%) ,30.7,1 (0-25% healthy),NA,NA,NA,23.89818653,3: Older Immature. Dead Potential
H16P4,16,4,Bl: subalpine fir,Snag (Dead) (45-90%) ,27,1 (0-25% healthy),NA,NA,NA,22.794895,3: Older Immature. Dead Potential
H16P4,16,4,Other,Down (Dead) (0-45%),22.7,1 (0-25% healthy),NA,NA,NA,21.55662013,4: Dead useless
H16P4,16,4,Bl: subalpine fir,Standing (Live),8.9,2 (25-50% healthy),NA,NA,NA,17.90159077,8: Younger immature
H16P4,16,4,Sx: spruce hybrid,Down (Dead) (0-45%),33.7,1 (0-25% healthy),NA,NA,NA,24.81841493,9: Younger immature - Dead potential
H16P4,16,4,Sx: spruce hybrid,Standing (Live),16,4 (75-100% healthy),NA,NA,NA,19.72133,8: Younger immature
H16P4,16,4,Bl: subalpine fir,Standing (Live),7.9,3 (50-75% healthy),NA,NA,NA,17.65563317,8: Younger immature
H16P4,16,4,Bl: subalpine fir,Standing (Live),18.8,4 (75-100% healthy),NA,NA,NA,20.47437208,8: Younger immature
H16P4,16,4,Sx: spruce hybrid,Standing (Live),18.8,3 (50-75% healthy),NA,NA,NA,20.47437208,8: Younger immature
H16P4,16,4,Fd: douglas-fir,Standing (Live),29,4 (75-100% healthy),NA,NA,NA,23.386927,8: Younger immature
H16P4,16,4,Bl: subalpine fir,Standing (Live),20.8,4 (75-100% healthy),NA,NA,NA,21.02451848,8: Younger immature
H16P4,16,4,Bl: subalpine fir,Standing (Live),18.2,4 (75-100% healthy),NA,NA,NA,20.31132028,8: Younger immature
H16P4,16,4,Bl: subalpine fir,Standing (Live),18.2,4 (75-100% healthy),NA,NA,NA,20.31132028,8: Younger immature
H16P4,16,4,Sx: spruce hybrid,Standing (Live),23.7,4 (75-100% healthy),NA,NA,NA,21.84037693,8: Younger immature
H16P4,16,4,Fd: douglas-fir,Standing (Live),9.7,4 (75-100% healthy),NA,NA,NA,18.10019573,8: Younger immature
H16P4,16,4,Sx: spruce hybrid,Standing (Live),18.8,3 (50-75% healthy),NA,NA,NA,20.47437208,8: Younger immature
H16P4,16,4,Fd: douglas-fir,Standing (Live),26,4 (75-100% healthy),NA,NA,NA,22.50271,8: Younger immature
H16P4,16,4,Sx: spruce hybrid,Standing (Live),10.8,3 (50-75% healthy),NA,NA,NA,18.37594648,8: Younger immature
H16P4,16,4,Sx: spruce hybrid,Standing (Live),30.6,4 (75-100% healthy),NA,NA,NA,23.86790812,8: Younger immature
H16P4,16,4,Sx: spruce hybrid,Standing (Live),32.6,4 (75-100% healthy),NA,NA,NA,24.47832892,8: Younger immature
H16P4,16,4,Fd: douglas-fir,Standing (Live),21.2,3 (50-75% healthy),NA,NA,NA,21.13577368,8: Younger immature
H16P4,16,4,Sx: spruce hybrid,Standing (Live),19.5,4 (75-100% healthy),NA,NA,NA,20.66576125,8: Younger immature
H16P7,16,7,Other,Down (Dead) (0-45%),35.2,1 (0-25% healthy),NA,NA,NA,25.28714888,4: Dead useless
H16P7,16,7,Other,Down (Dead) (0-45%),18.5,1 (0-25% healthy),NA,NA,NA,20.39273125,4: Dead useless
H16P7,16,7,Bl: subalpine fir,Down (Dead) (0-45%),26.2,1 (0-25% healthy),NA,NA,NA,22.56094268,9: Younger immature - Dead potential
H16P7,16,7,Bl: subalpine fir,Down (Dead) (0-45%),18.2,1 (0-25% healthy),NA,NA,NA,20.31132028,3: Older Immature. Dead Potential
H16P7,16,7,Sx: spruce hybrid,Snag (Dead) (45-90%) ,42.2,1 (0-25% healthy),NA,NA,NA,27.55055548,4: Dead useless
H16P7,16,7,Bl: subalpine fir,Down (Dead) (0-45%),24.2,1 (0-25% healthy),NA,NA,NA,21.98321308,3: Older Immature. Dead Potential
H16P7,16,7,Bl: subalpine fir,Standing (Live),31.2,4 (75-100% healthy),7.41,64,22.5,24.04996168,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Standing (Live),33.9,4 (75-100% healthy),18.29,82,23.1,24.88058077,1: Older Immature
H16P7,16,7,Sx: spruce hybrid,Standing (Live),40.9,4 (75-100% healthy),9.33,75,27.2,27.12074597,8: Younger immature
H16P7,16,7,Sx: spruce hybrid,Standing (Live),41.1,4 (75-100% healthy),10.2,65,24.5,27.18658957,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Standing (Live),24.1,4 (75-100% healthy),NA,NA,NA,21.95459477,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Standing (Live),9,3 (50-75% healthy),NA,NA,NA,17.926327,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Standing (Live),8.2,3 (50-75% healthy),NA,NA,NA,17.72915228,8: Younger immature
H16P7,16,7,Sx: spruce hybrid,Standing (Live),36.4,4 (75-100% healthy),NA,NA,NA,25.66627352,1: Older Immature
H16P7,16,7,Bl: subalpine fir,Standing (Live),20.1,4 (75-100% healthy),NA,NA,NA,20.83080517,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Standing (Live),26,4 (75-100% healthy),NA,NA,NA,22.50271,2: Older immature - Suspect
H16P7,16,7,Bl: subalpine fir,Standing (Live),9.9,3 (50-75% healthy),NA,NA,NA,18.15010237,8: Younger immature
H16P7,16,7,Sx: spruce hybrid,Standing (Live),24.7,4 (75-100% healthy),NA,NA,NA,22.12668773,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Standing (Live),26.3,4 (75-100% healthy),NA,NA,NA,22.59009733,1: Older Immature
H16P7,16,7,Fd: douglas-fir,Standing (Live),12.1,4 (75-100% healthy),NA,NA,NA,18.70581797,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Snag (Dead) (45-90%) ,26.3,1 (0-25% healthy),NA,NA,NA,22.59009733,3: Older Immature. Dead Potential
H16P7,16,7,Sx: spruce hybrid,Standing (Live),8,4 (75-100% healthy),NA,NA,NA,17.680114,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Standing (Live),18.2,4 (75-100% healthy),NA,NA,NA,20.31132028,8: Younger immature
H16P7,16,7,Sx: spruce hybrid,Standing (Live),22.1,4 (75-100% healthy),NA,NA,NA,21.38759197,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Down (Dead) (0-45%),31.4,1 (0-25% healthy),NA,NA,NA,24.11085052,3: Older Immature. Dead Potential
H16P7,16,7,Bl: subalpine fir,Standing (Live),22.1,4 (75-100% healthy),NA,NA,NA,21.38759197,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Snag (Dead) (45-90%) ,16.9,1 (0-25% healthy),NA,NA,NA,19.96119557,9: Younger immature - Dead potential
H16P7,16,7,Sx: spruce hybrid,Standing (Live),7.8,4 (75-100% healthy),NA,NA,NA,17.63117788,8: Younger immature
H16P7,16,7,Sx: spruce hybrid,Standing (Live),32.3,4 (75-100% healthy),NA,NA,NA,24.38611453,8: Younger immature
H16P7,16,7,Sx: spruce hybrid,Standing (Live),26.5,3 (50-75% healthy),NA,NA,NA,22.64848325,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Snag (Dead) (45-90%) ,20.3,1 (0-25% healthy),NA,NA,NA,20.88602413,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Snag (Dead) (45-90%) ,27,1 (0-25% healthy),NA,NA,NA,22.794895,4: Dead useless
H16P7,16,7,Sx: spruce hybrid,Standing (Live),9.9,1 (0-25% healthy),NA,NA,NA,18.15010237,8: Younger immature
H16P7,16,7,Sx: spruce hybrid,Standing (Live),24,4 (75-100% healthy),NA,NA,NA,21.926002,8: Younger immature
H16P7,16,7,Sx: spruce hybrid,Standing (Live),28.8,4 (75-100% healthy),NA,NA,NA,23.32726408,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Snag (Dead) (45-90%) ,39,4 (75-100% healthy),NA,NA,NA,26.500327,4: Dead useless
H16P7,16,7,Sx: spruce hybrid,Standing (Live),50.3,4 (75-100% healthy),NA,NA,NA,30.32583013,2: Older immature - Suspect
H16P7,16,7,Bl: subalpine fir,Standing (Live),10.5,3 (50-75% healthy),NA,NA,NA,18.30043525,8: Younger immature
H16P7,16,7,Sx: spruce hybrid,Standing (Live),10.9,2 (25-50% healthy),NA,NA,NA,18.40116797,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Snag (Dead) (45-90%) ,11.8,1 (0-25% healthy),NA,NA,NA,18.62931068,9: Younger immature - Dead potential
H16P7,16,7,Sx: spruce hybrid,Standing (Live),12.3,3 (50-75% healthy),NA,NA,NA,18.75695053,8: Younger immature
H16P7,16,7,Sx: spruce hybrid,Standing (Live),48.2,4 (75-100% healthy),NA,NA,NA,29.59022428,2: Older immature - Suspect
H16P7,16,7,Bl: subalpine fir,Standing (Live),17.2,4 (75-100% healthy),NA,NA,NA,20.04161048,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Standing (Live),20.6,4 (75-100% healthy),NA,NA,NA,20.96904412,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Standing (Live),37.5,4 (75-100% healthy),NA,NA,NA,26.01703525,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Standing (Live),21.1,2 (25-50% healthy),NA,NA,NA,21.10792157,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Standing (Live),9.4,3 (50-75% healthy),NA,NA,NA,18.02552732,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Down (Dead) (0-45%),25.9,1 (0-25% healthy),NA,NA,NA,22.47363197,3: Older Immature. Dead Potential
H16P7,16,7,Sx: spruce hybrid,Standing (Live),11,3 (50-75% healthy),NA,NA,NA,18.426415,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Snag (Dead) (45-90%) ,23.4,1 (0-25% healthy),NA,NA,NA,21.75498172,9: Younger immature - Dead potential
H16P7,16,7,Bl: subalpine fir,Standing (Live),21.2,4 (75-100% healthy),NA,NA,NA,21.13577368,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Standing (Live),14.6,4 (75-100% healthy),NA,NA,NA,19.35231772,8: Younger immature
H16P7,16,7,Bl: subalpine fir,Standing (Live),24.1,4 (75-100% healthy),NA,NA,NA,21.95459477,8: Younger immature
H17P7,17,7,Bl: subalpine fir,Snag (Dead) (45-90%) ,11.8,1 (0-25% healthy),NA,NA,NA,18.62931068,9: Younger immature - Dead potential
H17P7,17,7,Bl: subalpine fir,Standing (Live),12.8,4 (75-100% healthy),NA,NA,NA,18.88522888,8: Younger immature
H17P7,17,7,Bl: subalpine fir,Down (Dead) (0-45%),21.2,1 (0-25% healthy),NA,NA,NA,21.13577368,4: Dead useless
H17P7,17,7,Sx: spruce hybrid,Down (Dead) (0-45%),45.5,1 (0-25% healthy),NA,NA,NA,28.66099525,3: Older Immature. Dead Potential
H17P7,17,7,Bl: subalpine fir,Down (Dead) (0-45%),26.5,1 (0-25% healthy),NA,NA,NA,22.64848325,4: Dead useless
H17P7,17,7,Bl: subalpine fir,Standing (Live),25.4,4 (75-100% healthy),5.78,62,18.9,22.32862492,8: Younger immature
H17P7,17,7,Bl: subalpine fir,Standing (Live),30,4 (75-100% healthy),2.86,61,19.8,23.686774,8: Younger immature
H17P7,17,7,Sx: spruce hybrid,Standing (Live),29.8,4 (75-100% healthy),6.78,47,23.1,23.62660028,8: Younger immature
H17P7,17,7,Sx: spruce hybrid,Standing (Live),39.1,4 (75-100% healthy),5.09,66,23.9,26.53275077,8: Younger immature
H17P7,17,7,Bl: subalpine fir,Standing (Live),23.5,4 (75-100% healthy),NA,NA,NA,21.78342125,2: Older immature - Suspect
H17P7,17,7,Bl: subalpine fir,Standing (Live),20.5,4 (75-100% healthy),NA,NA,NA,20.94134525,8: Younger immature
H17P7,17,7,Bl: subalpine fir,Standing (Live),14,4 (75-100% healthy),NA,NA,NA,19.195702,8: Younger immature
H17P7,17,7,Bl: subalpine fir,Standing (Live),8.9,4 (75-100% healthy),NA,NA,NA,17.90159077,8: Younger immature
H17P7,17,7,Bl: subalpine fir,Standing (Live),25.4,4 (75-100% healthy),NA,NA,NA,22.32862492,2: Older immature - Suspect
H17P7,17,7,Fd: douglas-fir,Standing (Live),20.26,4 (75-100% healthy),NA,NA,NA,20.87497217,8: Younger immature
H17P7,17,7,Bl: subalpine fir,Standing (Live),17.4,4 (75-100% healthy),NA,NA,NA,20.09534812,8: Younger immature
H17P7,17,7,Bl: subalpine fir,Standing (Live),9.7,4 (75-100% healthy),NA,NA,NA,18.10019573,8: Younger immature
H17P7,17,7,Bl: subalpine fir,Standing (Live),11.2,4 (75-100% healthy),NA,NA,NA,18.47698568,8: Younger immature
H17P7,17,7,Bl: subalpine fir,Standing (Live),29.5,4 (75-100% healthy),NA,NA,NA,23.53653125,2: Older immature - Suspect
H17P7,17,7,Bl: subalpine fir,Standing (Live),9.8,4 (75-100% healthy),NA,NA,NA,18.12513628,8: Younger immature
H17P7,17,7,Bl: subalpine fir,Standing (Live),9.4,4 (75-100% healthy),NA,NA,NA,18.02552732,8: Younger immature
H17P7,17,7,Bl: subalpine fir,Standing (Live),15.9,2 (25-50% healthy),NA,NA,NA,19.69480597,8: Younger immature
H17P7,17,7,Bl: subalpine fir,Standing (Live),18.8,4 (75-100% healthy),NA,NA,NA,20.47437208,8: Younger immature
H17P7,17,7,Sx: spruce hybrid,Standing (Live),24.3,4 (75-100% healthy),NA,NA,NA,22.01185693,8: Younger immature
H17P7,17,7,Bl: subalpine fir,Standing (Live),10.6,1 (0-25% healthy),NA,NA,NA,18.32558012,9: Younger immature - Dead potential
H17P7,17,7,Bl: subalpine fir,Snag (Dead) (45-90%) ,12.3,1 (0-25% healthy),NA,NA,NA,18.75695053,9: Younger immature - Dead potential
H17P7,17,7,Bl: subalpine fir,Standing (Live),20.4,4 (75-100% healthy),NA,NA,NA,20.91367192,8: Younger immature
H17P7,17,7,Bl: subalpine fir,Standing (Live),7.8,3 (50-75% healthy),NA,NA,NA,17.63117788,8: Younger immature
H17P7,17,7,Bl: subalpine fir,Standing (Live),21,4 (75-100% healthy),NA,NA,NA,21.080095,8: Younger immature
H17P7,17,7,Ep: paper birch,Standing (Live),13.7,4 (75-100% healthy),NA,NA,NA,19.11773893,2: Older immature - Suspect
H17P7,17,7,Sx: spruce hybrid,Standing (Live),18.2,4 (75-100% healthy),NA,NA,NA,20.31132028,8: Younger immature
H17P7,17,7,Bl: subalpine fir,Snag (Dead) (45-90%) ,37.7,1 (0-25% healthy),NA,NA,NA,26.08114213,3: Older Immature. Dead Potential
H17P7,17,7,Bl: subalpine fir,Standing (Live),42.2,1 (0-25% healthy),NA,NA,NA,27.55055548,3: Older Immature. Dead Potential
H17P7,17,7,Bl: subalpine fir,Standing (Live),37.8,4 (75-100% healthy),NA,NA,NA,26.11323388,2: Older immature - Suspect
